work_year,job_title,job_category,salary_in_usd,experience_level,company_location
2022,Data Analyst,Data Analysis,31520,Mid-level,Greece
2022,Data Scientist,Data Science and Research,215300,Senior,United States
2022,Data Scientist,Data Science and Research,140400,Senior,United States
2022,Data Engineer,Data Engineering,63040,Mid-level,Spain
2022,Data Engineer,Data Engineering,47280,Mid-level,Spain
2022,Data Scientist,Data Science and Research,260000,Senior,United States
2022,Data Scientist,Data Science and Research,43096,Mid-level,United Kingdom
2022,Data Engineer,Data Engineering,63040,Mid-level,Greece
2022,Data Engineer,Data Engineering,47280,Mid-level,Greece
2022,Data Engineer,Data Engineering,55410,Mid-level,United Kingdom
2021,Machine Learning Engineer,Machine Learning and AI,51064,Mid-level,Italy
2022,Data Science Engineer,Data Science and Research,60000,Senior,Mexico
2022,Data Engineer,Data Engineering,82900,Mid-level,United States
2022,Data Engineer,Data Engineering,63900,Mid-level,United States
2022,Machine Learning Scientist,Machine Learning and AI,160000,Mid-level,United States
2022,Machine Learning Scientist,Machine Learning and AI,112300,Mid-level,United States
2022,Data Science Manager,Data Science and Research,241000,Mid-level,United States
2022,Data Science Manager,Data Science and Research,159000,Mid-level,United States
2022,Data Scientist,Data Science and Research,80000,Senior,United States
2022,Data Analyst,Data Analysis,58000,Mid-level,United States
2022,Data Engineer,Data Engineering,136000,Senior,United States
2022,Data Engineer,Data Engineering,108800,Senior,United States
2022,Data Engineer,Data Engineering,242000,Executive,United States
2022,Data Engineer,Data Engineering,200000,Executive,United States
2022,Data Scientist,Data Science and Research,61566,Mid-level,United Kingdom
2022,Data Scientist,Data Science and Research,36940,Mid-level,United Kingdom
2022,Data Engineer,Data Engineering,49253,Mid-level,United Kingdom
2022,Data Scientist,Data Science and Research,165220,Senior,United States
2022,Data Scientist,Data Science and Research,120160,Senior,United States
2022,Data Analyst,Data Analysis,124190,Senior,United States
2022,Data Engineer,Data Engineering,181940,Senior,United States
2022,Data Engineer,Data Engineering,132320,Senior,United States
2022,Data Engineer,Data Engineering,220110,Senior,United States
2022,Data Engineer,Data Engineering,160080,Senior,United States
2022,Data Scientist,Data Science and Research,180000,Senior,United States
2022,Data Scientist,Data Science and Research,120000,Senior,United States
2022,Data Analyst,Data Analysis,126500,Mid-level,United States
2022,Data Analyst,Data Analysis,106260,Mid-level,United States
2022,Data Analyst,Data Analysis,116000,Senior,United States
2022,Data Analyst,Data Analysis,155000,Senior,United States
2022,Data Analyst,Data Analysis,120600,Senior,United States
2022,Data Scientist,Data Science and Research,130000,Mid-level,United States
2022,Data Scientist,Data Science and Research,90000,Mid-level,United States
2022,Data Engineer,Data Engineering,170000,Mid-level,United States
2022,Data Analyst,Data Analysis,102100,Senior,United States
2022,Data Analyst,Data Analysis,84900,Senior,United States
2022,Data Scientist,Data Science and Research,136620,Senior,United States
2022,Data Scientist,Data Science and Research,99360,Senior,United States
2022,Data Scientist,Data Science and Research,110820,Senior,United Kingdom
2022,Data Scientist,Data Science and Research,98506,Senior,United Kingdom
2022,Data Scientist,Data Science and Research,146000,Senior,United States
2022,Data Engineer,Data Engineering,43096,Entry-level,United Kingdom
2022,Data Analyst,Data Analysis,130000,Executive,United States
2022,Data Analyst,Data Analysis,110000,Executive,United States
2022,Data Analyst,Data Analysis,170000,Senior,United States
2022,Data Science Manager,Data Science and Research,161342,Senior,United States
2022,Data Science Manager,Data Science and Research,137141,Senior,United States
2022,Data Scientist,Data Science and Research,167000,Senior,United States
2022,Data Engineer,Data Engineering,73880,Senior,United Kingdom
2022,Data Engineer,Data Engineering,61566,Senior,United Kingdom
2022,Data Scientist,Data Science and Research,211500,Senior,United States
2022,Data Scientist,Data Science and Research,138600,Senior,United States
2022,Data Architect,Data Architecture and Modeling,192400,Senior,Canada
2022,Data Architect,Data Architecture and Modeling,90700,Senior,Canada
2022,Data Analyst,Data Analysis,130000,Senior,Canada
2022,Data Analyst,Data Analysis,61300,Senior,Canada
2022,Data Engineer,Data Engineering,160000,Senior,United States
2022,Data Engineer,Data Engineering,113000,Senior,United States
2022,Data Scientist,Data Science and Research,95550,Senior,United States
2022,Data Analyst,Data Analysis,167000,Mid-level,United States
2022,Data Analyst,Data Analysis,115500,Mid-level,United States
2022,Data Engineer,Data Engineering,243900,Senior,United States
2022,Data Engineer,Data Engineering,156600,Senior,United States
2022,Data Analyst,Data Analysis,136600,Senior,United States
2022,Data Engineer,Data Engineering,128875,Senior,United States
2022,Data Engineer,Data Engineering,93700,Senior,United States
2022,Head of Data Science,Data Science and Research,224000,Executive,United States
2022,Head of Data Science,Data Science and Research,167875,Executive,United States
2022,Analytics Engineer,Leadership and Management,175000,Executive,United States
2022,Analytics Engineer,Leadership and Management,135000,Executive,United States
2022,Data Scientist,Data Science and Research,205300,Senior,United States
2022,Data Scientist,Data Science and Research,176000,Senior,United States
2022,Data Engineer,Data Engineering,200100,Senior,United States
2022,Data Engineer,Data Engineering,70500,Senior,United States
2022,Data Engineer,Data Engineering,54000,Senior,United States
2022,Data Scientist,Data Science and Research,205300,Senior,United States
2022,Data Scientist,Data Science and Research,140400,Senior,United States
2022,Analytics Engineer,Leadership and Management,205300,Senior,United States
2022,Analytics Engineer,Leadership and Management,184700,Senior,United States
2022,Data Engineer,Data Engineering,175100,Senior,United States
2022,Data Engineer,Data Engineering,140250,Senior,United States
2022,Data Analyst,Data Analysis,116150,Senior,United States
2022,Data Analyst,Data Analysis,99050,Senior,United States
2022,Data Analyst,Data Analysis,85000,Mid-level,Canada
2022,Data Analyst,Data Analysis,75000,Mid-level,Canada
2022,Machine Learning Engineer,Machine Learning and AI,214000,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,192600,Senior,United States
2022,Data Architect,Data Architecture and Modeling,266400,Senior,United States
2022,Data Architect,Data Architecture and Modeling,213120,Senior,United States
2022,Data Scientist,Data Science and Research,141300,Mid-level,United States
2022,Data Scientist,Data Science and Research,102100,Mid-level,United States
2022,Data Engineer,Data Engineering,206699,Mid-level,United States
2022,Data Engineer,Data Engineering,99100,Mid-level,United States
2022,Data Engineer,Data Engineering,110500,Senior,United States
2022,Data Analyst,Data Analysis,61566,Mid-level,United Kingdom
2022,Data Analyst,Data Analysis,43096,Mid-level,United Kingdom
2022,Data Analyst,Data Analysis,80000,Senior,United States
2022,Data Analyst,Data Analysis,60000,Senior,United States
2022,Data Scientist,Data Science and Research,230000,Senior,United States
2022,Data Analytics Manager,Leadership and Management,150260,Senior,United States
2022,Data Analytics Manager,Leadership and Management,109280,Senior,United States
2022,Data Scientist,Data Science and Research,160000,Mid-level,United States
2022,Data Analyst,Data Analysis,67000,Entry-level,Canada
2022,Data Analyst,Data Analysis,52000,Entry-level,Canada
2022,Data Analyst,Data Analysis,129000,Senior,United States
2022,Data Analyst,Data Analysis,69000,Senior,United States
2022,Data Engineer,Data Engineering,25000,Senior,United States
2022,Data Analyst,Data Analysis,126500,Senior,United States
2022,Data Analyst,Data Analysis,106260,Senior,United States
2022,Data Engineer,Data Engineering,220110,Senior,United States
2022,Data Engineer,Data Engineering,160080,Senior,United States
2022,Data Analyst,Data Analysis,105000,Senior,United States
2022,Data Analyst,Data Analysis,135000,Mid-level,United States
2022,Data Analyst,Data Analysis,50000,Mid-level,United States
2022,Data Scientist,Data Science and Research,220000,Senior,United States
2022,Data Scientist,Data Science and Research,172386,Mid-level,United Kingdom
2022,Data Scientist,Data Science and Research,86193,Mid-level,United Kingdom
2022,Machine Learning Engineer,Machine Learning and AI,220000,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,120000,Senior,United States
2022,Data Scientist,Data Science and Research,200000,Mid-level,United States
2022,Machine Learning Engineer,Machine Learning and AI,120000,Senior,United Arab Emirates
2022,Machine Learning Engineer,Machine Learning and AI,65000,Senior,United Arab Emirates
2022,Data Engineer,Data Engineering,324000,Executive,United States
2022,Data Engineer,Data Engineering,216000,Executive,United States
2022,Data Scientist,Data Science and Research,185100,Senior,United States
2022,Data Scientist,Data Science and Research,104890,Senior,United States
2022,Machine Learning Developer,Machine Learning and AI,76814,Mid-level,Canada
2020,Machine Learning Manager,Machine Learning and AI,117104,Senior,Canada
2022,Director of Data Science,Data Science and Research,192037,Executive,Canada
2022,Machine Learning Engineer,Machine Learning and AI,120000,Mid-level,United States
2022,Machine Learning Infrastructure Engineer,Machine Learning and AI,55685,Mid-level,Portugal
2022,Data Engineer,Data Engineering,52533,Mid-level,Germany
2022,Applied Machine Learning Scientist,Machine Learning and AI,75000,Mid-level,United States
2022,Applied Data Scientist,Data Science and Research,157000,Mid-level,United States
2022,Business Data Analyst,Data Analysis,69133,Mid-level,Canada
2022,Data Engineer,Data Engineering,65000,Entry-level,United States
2022,Machine Learning Engineer,Machine Learning and AI,68293,Senior,Ireland
2021,Data Scientist,Data Science and Research,109000,Mid-level,United States
2022,Data Scientist,Data Science and Research,67597,Mid-level,Canada
2022,Data Analyst,Data Analysis,20000,Mid-level,Greece
2021,Head of Data,Leadership and Management,102839,Senior,Slovenia
2022,Head of Data,Leadership and Management,200000,Senior,United States
2022,Data Scientist,Data Science and Research,51081,Entry-level,Canada
2022,Machine Learning Engineer,Machine Learning and AI,83864,Mid-level,Australia
2022,Data Scientist,Data Science and Research,40000,Entry-level,Malaysia
2022,Head of Data,Leadership and Management,31520,Mid-level,Estonia
2022,Machine Learning Engineer,Machine Learning and AI,59888,Senior,Netherlands
2020,Data Engineer,Data Engineering,54742,Entry-level,Germany
2022,Research Scientist,Data Science and Research,89306,Senior,France
2022,Data Scientist,Data Science and Research,83171,Entry-level,Australia
2022,Data Scientist,Data Science and Research,165000,Senior,United States
2022,Machine Learning Scientist,Machine Learning and AI,153000,Mid-level,United States
2022,Data Scientist,Data Science and Research,100000,Senior,United States
2022,Machine Learning Developer,Machine Learning and AI,76814,Senior,Canada
2022,Data Scientist,Data Science and Research,33609,Mid-level,Poland
2022,Principal Data Analyst,Data Analysis,75000,Mid-level,Canada
2020,Product Data Analyst,Data Analysis,20000,Mid-level,Honduras
2022,Applied Machine Learning Scientist,Machine Learning and AI,30469,Entry-level,Czech Republic
2021,Research Scientist,Data Science and Research,69999,Mid-level,Czech Republic
2022,Data Engineer,Data Engineering,55475,Entry-level,Germany
